,name,stock,start_time,end_time,days,成交量均值,成交金额均值,上周涨跌幅,涨跌幅均值,股价波动程度,开收盘价方差,未来一周的收益率
0,Zions Bancorporation N.A.,ZION,2017-01-02 00:00:00.000000000,2017-01-08 23:59:59.999999999,4,2264700.0,85441036.58266068,inf,0.0011000357190695182,0.007281028296440357,0.13478381096337075,0.01106754244930462
1,Zions Bancorporation N.A.,ZION,2017-01-09 00:00:00.000000000,2017-01-15 23:59:59.999999999,5,2307480.0,87252105.59196472,0.004400142876278073,0.0044288819540183625,0.011072440628868491,0.2321603374330818,-0.031699043595815136
2,Zions Bancorporation N.A.,ZION,2017-01-16 00:00:00.000000000,2017-01-22 23:59:59.999999999,4,2295225.0,84362155.35392761,0.022144409770091814,0.004129757584378452,0.007859786061274633,0.24418484147118302,0.015544110960606601
3,Zions Bancorporation N.A.,ZION,2017-01-23 00:00:00.000000000,2017-01-29 23:59:59.999999999,5,2792340.0,104295756.22016907,0.01651903033751381,0.0038288647020555005,0.011465259628030043,0.402574235284642,0.004406367410745034
4,Zions Bancorporation N.A.,ZION,2017-01-30 00:00:00.000000000,2017-02-05 23:59:59.999999999,5,2947920.0,108886348.85757446,0.019144323510277502,0.004969314269758834,0.013406169497483862,0.35760043068268077,0.0060032279313488425
5,Zions Bancorporation N.A.,ZION,2017-02-06 00:00:00.000000000,2017-02-12 23:59:59.999999999,5,1873960.0,70135375.14274597,0.024846571348794172,0.002792626387895526,0.01192790892288221,0.2804826257728197,0.02665077852913091
6,Zions Bancorporation N.A.,ZION,2017-02-13 00:00:00.000000000,2017-02-19 23:59:59.999999999,5,2101440.0,82163010.1398468,0.01396313193947763,0.0029545090143906026,0.011163768223748554,0.5297508481260071,-0.0022393657797949613
7,Zions Bancorporation N.A.,ZION,2017-02-20 00:00:00.000000000,2017-02-26 23:59:59.999999999,4,2392025.0,93281896.71583176,0.014772545071953013,-0.0018934692107072317,0.003279093607395296,0.09217031847732823,0.018181527225117476
8,Zions Bancorporation N.A.,ZION,2017-02-27 00:00:00.000000000,2017-03-05 23:59:59.999999999,5,2743520.0,108713921.4630127,-0.007573876842828927,0.0011083326522118005,0.0147941436351588,2.2261606402316025,-0.009920521853814477
9,Zions Bancorporation N.A.,ZION,2017-03-06 00:00:00.000000000,2017-03-12 23:59:59.999999999,5,2198760.0,86681613.4298706,0.005541663261059002,-0.0018531340467911957,0.003777657346750665,0.08915481335194533,-0.02560677731246581
