,u,week,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
coefficients,0.9,15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0
coefficients,0.9,16,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,-0.0
coefficients,0.9,17,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,-0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,-0.0
coefficients,0.9,18,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.0
coefficients,0.9,19,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,-0.0
coefficients,0.9,20,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.0,0.10000000000000009,0.1,0.0,0.1,-0.0
coefficients,0.9,21,0.10000000000000009,0.0,0.1,0.0,-0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.1,0.1,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.1,-0.0
coefficients,0.9,22,-0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.0
coefficients,0.9,23,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,-0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.0
coefficients,0.9,24,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,-0.0
coefficients,0.9,25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,-0.0
coefficients,0.9,26,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.0
coefficients,0.9,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.0
coefficients,0.9,28,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,-0.0,-0.0,0.1,0.1,0.0,-0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,-0.0
coefficients,0.9,29,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,-0.0
coefficients,0.9,30,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058972689806679945
coefficients,0.9,31,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.09687729285654346,0.0,0.1,0.0,0.0031227071434566235,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0012926584281468716
coefficients,0.9,32,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,33,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.0
coefficients,0.9,34,-0.0,-0.0,0.10000000000000009,-0.0,0.1,0.1,0.1,0.0,-0.0,0.1,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.0,0.1,-0.0,0.1,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
coefficients,0.9,35,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,-0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.0
coefficients,0.9,36,0.0,-0.0,0.1,0.0,0.0,0.1,-0.0,-0.0,-0.0,0.1,-0.0,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,0.0,0.1,-0.0,0.10000000000000009,-0.0,-0.0,-0.0,0.1,0.1,-0.0,0.0,0.1,-0.0
coefficients,0.9,37,0.0,0.0,-0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,-0.0
coefficients,0.9,38,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,-0.0
coefficients,0.9,39,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,-0.0
coefficients,0.9,40,0.0,0.0,0.0,-0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,-0.0
coefficients,0.9,41,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,-0.0
coefficients,0.9,42,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,-0.0,0.0,-0.0
coefficients,0.9,43,0.0,0.0,0.09878496557891958,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0012150344210805032,0.1,0.0,0.00024285690922677615
coefficients,0.9,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.1,0.1,-0.0,-0.0,0.0,-0.0
coefficients,0.9,45,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.10000000000000009,0.0,0.1,0.0,0.1,0.0,-0.0,0.0,0.1,0.0,0.0,0.1,0.0,-0.0,0.0,0.0,-0.0
coefficients,0.9,46,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,-0.0,0.0,0.1,-0.0
coefficients,0.9,47,0.0,0.0,-0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,-0.0,-0.0
coefficients,0.9,48,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,0.1,0.1,0.10000000000000009,0.0,0.0,-0.0,-0.0
coefficients,0.9,49,0.0,0.1,0.1,0.1,0.08748734290422136,0.0,0.001800665357971981,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.007073782708446399,0.1,0.1,0.0,0.0,0.1,0.0036382090293603487,0.0018942349944063336
coefficients,0.9,50,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,-0.0
coefficients,0.9,51,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,-0.0,-0.0
coefficients,0.9,52,0.0,0.1,0.0,0.0,0.0,-0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.001307802557975346
coefficients,0.9,53,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.0
coefficients,0.9,54,-0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.0
coefficients,0.9,55,0.0,0.0,0.1,0.1,0.1,-0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,-0.0
coefficients,0.9,56,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,-0.0
coefficients,0.9,57,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.1,0.0,0.1,-0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,58,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,59,0.0,0.0,0.0,0.019210529148050114,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.02405223842060803,0.0,0.1,0.0,0.0,0.07289932923256756,0.0,0.0,0.02106959928866204,0.0,0.1,0.1,0.0,0.1,0.06901419204555778,0.023792214569534578,0.06996189729501995,0.0,0.006073140252487497
coefficients,0.9,60,0.0,0.0,0.0,0.07868809107939975,0.025853882839289372,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.09676041883963149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031842752509558744,0.0,0.1,0.1,0.0,0.1,0.06685485473212066,0.0,0.0,0.0,0.005191996821849538
coefficients,0.9,61,0.1,0.0,0.0,0.05018457650699511,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.022532218704804527,0.02728320478820045,0.0,0.0,0.0,0.006774652709365939
coefficients,0.9,62,0.1,0.0,-0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,-0.0,-0.0,0.0,0.0,0.1,-0.0
coefficients,0.9,63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,64,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,65,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,0.1,0.0,0.1,0.1,-0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,66,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,67,0.1,0.1,-0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.0
coefficients,0.9,68,0.1,0.1,-0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,-0.0
coefficients,0.9,69,0.1,0.0,0.0,0.1,0.0,0.1,0.10000000000000009,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,-0.0
coefficients,0.9,70,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.10000000000000009,0.0,0.1,0.0,0.0,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,-0.0
coefficients,0.9,71,0.0,0.0,0.0,0.1,0.0,0.1,0.1,-0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,72,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.10000000000000009,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,73,0.0,0.0,0.0,0.0,0.1,0.1,0.10000000000000009,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,74,0.10000000000000009,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0
coefficients,0.9,75,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.10000000000000009,-0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.0
coefficients,0.9,76,0.1,-0.0,0.0,0.0,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.0
coefficients,0.9,77,0.0,7.348954799574863e-05,0.0,0.0,0.0,0.00018875887794249791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5.9077375666442836e-05
coefficients,0.9,78,0.1,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,-0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,-0.0
coefficients,0.9,79,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,-0.0
coefficients,0.9,80,0.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.1,0.1,0.0,0.10000000000000012,0.0,-0.0,-0.0,-0.0,0.1,-0.0,-0.0,0.1,0.1,-0.0,0.1,-0.0,0.1,0.1,-0.0
coefficients,0.9,81,0.1,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.0,0.1,0.1,-0.0,0.0,0.1,0.0,-0.0
coefficients,0.9,82,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,-0.0,0.1,0.0,-0.0,0.0,0.1,-0.0,-0.0
coefficients,0.9,83,0.1,0.0,0.0,0.0,0.10000000000000009,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,-0.0,0.1,-0.0,0.1,0.0,-0.0,0.0,0.1,-0.0,-0.0
coefficients,0.9,84,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,-0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.0
coefficients,0.9,85,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.0
coefficients,0.9,86,0.0,0.1,0.0,0.0,0.1,0.10000000000000009,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,-0.0
coefficients,0.9,87,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.0,0.0,0.1,0.0,0.1,0.0,0.0,-0.0
coefficients,0.9,88,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,-0.0
coefficients,0.9,89,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.0
coefficients,0.9,90,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,-0.0
coefficients,0.9,91,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,92,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,93,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,95,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.029811527068690762,0.0,0.0,0.0,0.006610606769621701,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.00815757198815345,0.0,0.1,0.1,0.0,0.0,0.0036395898674416367,0.0,0.0,0.010613601167172386,0.0,0.004009613937642861
coefficients,0.9,96,0.1,0.1,0.005158941629704101,0.1,0.0,0.0,0.0,0.1,0.03277305886029663,0.013113400927924004,0.0,0.008745875484450778,0.0,0.0,0.0,0.1,0.1,0.028105087486540618,0.1,0.01886527375433197,0.0,0.005352271805251372,0.1,0.0152529588916618,0.03076618586116248,0.00635973495588119,0.010797291072136643,0.007952074176451399,0.01675784509420709,0.0,0.007457382532017335
coefficients,0.9,97,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.023376453067396538,0.0,0.018651852624603157,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.08668952067122877,0.0,0.009384644237698723,0.1,0.07251687062917071,0.05702533458365213,0.013781246949019589,0.030123917140846005,0.02038118771980613,0.0680689723765782,0.1,0.01345404038067229
coefficients,0.9,98,0.0,0.0,0.0028357841134844415,0.0,0.0,0.0,0.0,0.0,0.0,0.004348117985777948,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0004613786799091045,0.1,0.1,0.08946309874669672,0.1,0.1,0.002891620474131879,0.0,0.1,0.000672789631649251
