,name,stock,start_time,end_time,days,成交量均值,成交金额均值,上周涨跌幅,涨跌幅均值,股价波动程度,开收盘价方差,未来一周的收益率
0,General Motors Company,GM,2017-01-02 00:00:00.000000000,2017-01-08 23:59:59.999999999,4,15792550.0,500998145.4453945,inf,0.005974378461751399,0.022394397384646797,1.105664367978266,0.03751040866078308
1,General Motors Company,GM,2017-01-09 00:00:00.000000000,2017-01-15 23:59:59.999999999,5,19028380.0,619181921.4794922,0.023897513847005596,0.007386871393435042,0.019515056826700686,0.9718656241056518,-0.008837593216215966
2,General Motors Company,GM,2017-01-16 00:00:00.000000000,2017-01-22 23:59:59.999999999,4,10427500.0,338980611.0262871,0.03693435696717521,-0.0020101906049188162,0.005139225396495534,0.039369359014982924,0.0
3,General Motors Company,GM,2017-01-23 00:00:00.000000000,2017-01-29 23:59:59.999999999,5,13002400.0,424769345.65135956,-0.008040762419675265,0.0019645132914295435,0.016986371842018174,0.5421354497379056,-0.01837365772527451
4,General Motors Company,GM,2017-01-30 00:00:00.000000000,2017-02-05 23:59:59.999999999,5,12413340.0,392387124.43168646,0.009822566457147717,0.0,0.008970679486871054,0.1978626398447343,-0.03192944505315329
5,General Motors Company,GM,2017-02-06 00:00:00.000000000,2017-02-12 23:59:59.999999999,5,19088400.0,589112101.9298172,0.0,-0.00901439963957878,0.021554685536912612,0.6707444194782164,0.05828869588042855
6,General Motors Company,GM,2017-02-13 00:00:00.000000000,2017-02-19 23:59:59.999999999,5,16473220.0,531487148.76693726,-0.0450719981978939,0.009572107133565984,0.01985732920414476,0.7728463574482369,-0.008597730971314943
7,General Motors Company,GM,2017-02-20 00:00:00.000000000,2017-02-26 23:59:59.999999999,4,12472800.0,407418028.36208344,0.047860535667829926,-0.006016866335803229,0.01217999219852242,0.34381086923215565,0.03604316280868146
8,General Motors Company,GM,2017-02-27 00:00:00.000000000,2017-03-05 23:59:59.999999999,5,13136560.0,431321038.24272156,-0.024067465343212916,0.005151554743537628,0.013941849085216198,0.2827645749094174,-0.026763502034878203
9,General Motors Company,GM,2017-03-06 00:00:00.000000000,2017-03-12 23:59:59.999999999,5,16035880.0,524994880.06477356,0.02575777371768814,-0.003709679409268387,0.008036716145672756,0.10224625371457424,-0.013576044375495262
