,name,stock,start_time,end_time,days,成交量均值,成交金额均值,上周涨跌幅,涨跌幅均值,股价波动程度,开收盘价方差,未来一周的收益率
0,"Akamai Technologies, Inc.",AKAM,2017-01-02 00:00:00.000000000,2017-01-08 23:59:59.999999999,4,1499700.0,103530700.76351166,inf,0.008213708860180646,0.015186584279364404,1.9827337890747003,0.0032955398269366052
1,"Akamai Technologies, Inc.",AKAM,2017-01-09 00:00:00.000000000,2017-01-15 23:59:59.999999999,5,1602220.0,112279546.95281982,0.03285483544072258,5.7133265904017856e-05,0.0019358728631451545,0.11932961457641796,-0.012424952283593827
2,"Akamai Technologies, Inc.",AKAM,2017-01-16 00:00:00.000000000,2017-01-22 23:59:59.999999999,4,1237250.0,85779592.55752563,0.0002856663295200893,-0.002292589845438898,0.0054529864383452585,0.20135642141394783,-0.017064356892807504
3,"Akamai Technologies, Inc.",AKAM,2017-01-23 00:00:00.000000000,2017-01-29 23:59:59.999999999,5,1545040.0,105156707.29125977,-0.009170359381755592,0.0,0.005895058061271614,0.3505222439649515,0.023245576028817716
4,"Akamai Technologies, Inc.",AKAM,2017-01-30 00:00:00.000000000,2017-02-05 23:59:59.999999999,5,1555140.0,106895034.65057373,0.0,0.005132002819084445,0.010163108830343716,1.237252677930519,-0.08051764260385355
5,"Akamai Technologies, Inc.",AKAM,2017-02-06 00:00:00.000000000,2017-02-12 23:59:59.999999999,5,5608080.0,364723998.33877563,0.025660014095422227,-0.01652560148380836,0.0552308533193692,21.86741804108171,-0.025175927930318278
6,"Akamai Technologies, Inc.",AKAM,2017-02-13 00:00:00.000000000,2017-02-19 23:59:59.999999999,5,2212820.0,140017984.71466064,-0.08262800741904179,-0.0039622589678076515,0.011303065851914417,0.6585292536983612,0.008501744914976126
7,"Akamai Technologies, Inc.",AKAM,2017-02-20 00:00:00.000000000,2017-02-26 23:59:59.999999999,4,1412025.0,88669459.5079422,-0.019811294839038256,0.0009179419878567905,0.0026722155829319405,0.10379119491699385,0.007793887176579712
8,"Akamai Technologies, Inc.",AKAM,2017-02-27 00:00:00.000000000,2017-03-05 23:59:59.999999999,5,1463660.0,92600852.07252502,0.003671767951427162,0.0015908367646998139,0.007428872785855524,0.34150109863549216,0.013573241825554186
9,"Akamai Technologies, Inc.",AKAM,2017-03-06 00:00:00.000000000,2017-03-12 23:59:59.999999999,5,1322680.0,84211378.53469849,0.00795418382349907,0.0036790352748182014,0.008261915805475556,0.5494608526671086,0.012145729748840622
10,"Akamai Technologies, Inc.",AKAM,2017-03-13 00:00:00.000000000,2017-03-19 23:59:59.999999999,5,1572680.0,101543802.71614075,0.018395176374091007,0.0012695577809434038,0.007875525976109079,0.386149793252116,-0.02107690664438101
11,"Akamai Technologies, Inc.",AKAM,2017-03-20 00:00:00.000000000,2017-03-26 23:59:59.999999999,5,1225680.0,77919782.3046112,0.006347788904717019,-0.0037927830115993613,0.010808066055582589,1.3672625563092897,-0.061763322948380245
12,"Akamai Technologies, Inc.",AKAM,2017-03-27 00:00:00.000000000,2017-04-02 23:59:59.999999999,5,3161240.0,194147012.1723175,-0.018963915057996807,-0.010746550583133525,0.0282537703579652,4.3783672474702975,-0.026800708012915394
13,"Akamai Technologies, Inc.",AKAM,2017-04-03 00:00:00.000000000,2017-04-09 23:59:59.999999999,5,2824820.0,165717256.25328064,-0.05373275291566762,0.0,0.008749969214114249,0.6181512313865889,0.012048206218994217
14,"Akamai Technologies, Inc.",AKAM,2017-04-10 00:00:00.000000000,2017-04-16 23:59:59.999999999,4,1739000.0,102250163.88092041,0.0,0.001239108373981169,0.0036023448991367086,0.09466713460642495,0.025170060568700126
15,"Akamai Technologies, Inc.",AKAM,2017-04-17 00:00:00.000000000,2017-04-23 23:59:59.999999999,5,1283740.0,76531921.42845154,0.004956433495924676,0.004964294770647997,0.011440173661416473,0.930879067536446,0.010948902799891422
16,"Akamai Technologies, Inc.",AKAM,2017-04-24 00:00:00.000000000,2017-04-30 23:59:59.999999999,5,2169520.0,131981858.99749756,0.024821473853239986,-0.0014660393139386127,0.015591664859393218,1.5687603971891813,-0.14456839115733863
17,"Akamai Technologies, Inc.",AKAM,2017-05-01 00:00:00.000000000,2017-05-07 23:59:59.999999999,5,5627240.0,305246975.3453827,-0.007330196569693063,-0.03041639083844726,0.09166195930584563,46.49879910034359,-0.051793606514826646
18,"Akamai Technologies, Inc.",AKAM,2017-05-08 00:00:00.000000000,2017-05-14 23:59:59.999999999,5,3833920.0,191807338.98529053,-0.1520819541922363,-0.0029499616933515533,0.007362751352191369,1.1064515922582396,-0.04147277411296906
19,"Akamai Technologies, Inc.",AKAM,2017-05-15 00:00:00.000000000,2017-05-21 23:59:59.999999999,5,3315520.0,159148838.6200714,-0.014749808466757768,-0.009833436375322715,0.02575675749980905,3.098671327668126,0.00021102408838761253
20,"Akamai Technologies, Inc.",AKAM,2017-05-22 00:00:00.000000000,2017-05-28 23:59:59.999999999,5,2258720.0,107780047.39448547,-0.04916718187661357,-0.0015078559595876964,0.0057871824685454395,0.11231043762381936,0.02405569538575387
21,"Akamai Technologies, Inc.",AKAM,2017-05-29 00:00:00.000000000,2017-06-04 23:59:59.999999999,4,1890950.0,90525347.64623642,-0.007539279797938482,0.005798010051884102,0.013920917392911512,0.9105140136743997,-0.008242277379827353
22,"Akamai Technologies, Inc.",AKAM,2017-06-05 00:00:00.000000000,2017-06-11 23:59:59.999999999,5,1856820.0,90182347.00515747,0.02319204020753641,-0.003189526811409899,0.006814204171372127,0.19501913498097567,0.02846455228508921
