,name,stock,start_time,end_time,days,成交量均值,成交金额均值,上周涨跌幅,涨跌幅均值,股价波动程度,开收盘价方差,未来一周的收益率
0,The AES Corporation,AES,2017-01-02 00:00:00.000000000,2017-01-08 23:59:59.999999999,4,5643550.0,53712874.51252937,inf,0.003430581516358962,0.0148385801706171,0.028333186979768818,-0.008460198528942732
1,The AES Corporation,AES,2017-01-09 00:00:00.000000000,2017-01-15 23:59:59.999999999,5,5139500.0,48940731.77951813,0.013722326065435848,0.003295794210448571,0.014981881708317773,0.05053366350495567,-0.02645069781578922
2,The AES Corporation,AES,2017-01-16 00:00:00.000000000,2017-01-22 23:59:59.999999999,4,4912175.0,47205857.5057745,0.016478971052242854,-0.010495361301874178,0.02049910033607298,0.044161177084600975,-0.0008768371644763529
3,The AES Corporation,AES,2017-01-23 00:00:00.000000000,2017-01-29 23:59:59.999999999,5,8582500.0,79831627.65424728,-0.04198144520749671,0.0032084969942697042,0.00781962154133055,0.008908854019231818,0.007979047331236425
4,The AES Corporation,AES,2017-01-30 00:00:00.000000000,2017-02-05 23:59:59.999999999,5,5307600.0,49966339.73493576,0.01604248497134852,0.002854565341791343,0.008304013803205999,0.009030390467311293,0.02110802014317783
5,The AES Corporation,AES,2017-02-06 00:00:00.000000000,2017-02-12 23:59:59.999999999,5,4388280.0,41821385.44698715,0.014272826708956715,0.005668676375594732,0.011332660578471631,0.018067487200871195,-0.01291972702173244
6,The AES Corporation,AES,2017-02-13 00:00:00.000000000,2017-02-19 23:59:59.999999999,5,4240080.0,40706202.299194336,0.028343381877973656,-0.003767117835881388,0.008322925993047245,0.015637152589758348,0.041012265170616916
7,The AES Corporation,AES,2017-02-20 00:00:00.000000000,2017-02-26 23:59:59.999999999,4,5143850.0,50323789.53897953,-0.01883558917940694,0.003183367936535496,0.011498362165217397,0.027938196813063407,-0.031852502999030904
8,The AES Corporation,AES,2017-02-27 00:00:00.000000000,2017-03-05 23:59:59.999999999,5,8635360.0,81798987.5227356,0.012733471746141985,0.007360848441338519,0.017080855855224508,0.05515601449924614,-0.0346322359588638
9,The AES Corporation,AES,2017-03-06 00:00:00.000000000,2017-03-12 23:59:59.999999999,5,5353480.0,50062505.707530975,0.036804242206692594,-0.006423650479447424,0.017530686484912763,0.06643717415227643,0.027802888888294526
10,The AES Corporation,AES,2017-03-13 00:00:00.000000000,2017-03-19 23:59:59.999999999,5,4700140.0,43997910.31742096,-0.03211825239723712,0.007985490357126269,0.017855201629037854,0.0416930619691507,-0.020069714691363847
11,The AES Corporation,AES,2017-03-20 00:00:00.000000000,2017-03-26 23:59:59.999999999,5,3989900.0,37196717.57890701,0.03992745178563135,0.0005357358610484941,0.005100261266608052,0.016569464745746682,-0.004452334176792917
12,The AES Corporation,AES,2017-03-27 00:00:00.000000000,2017-04-02 23:59:59.999999999,5,6785520.0,63036516.85523987,0.0026786793052424704,0.0008985295411231538,0.008214906791660832,0.011149965529698734,-0.012522248046170605
13,The AES Corporation,AES,2017-04-03 00:00:00.000000000,2017-04-09 23:59:59.999999999,5,6706760.0,62213749.672203064,0.004492647705615769,-0.002680949583238285,0.007402610384930814,0.005302113296130296,0.02898531589339881
14,The AES Corporation,AES,2017-04-10 00:00:00.000000000,2017-04-16 23:59:59.999999999,4,7613500.0,71450035.46776772,-0.013404747916191426,0.004708581988227667,0.009008811369690162,0.021161043731456514,0.001760432106062397
15,The AES Corporation,AES,2017-04-17 00:00:00.000000000,2017-04-23 23:59:59.999999999,5,5272420.0,49944314.75162506,0.01883432795291067,-0.0008749257799245856,0.0022702002748222,0.0007387650917971534,0.0043751917550326445
16,The AES Corporation,AES,2017-04-24 00:00:00.000000000,2017-04-30 23:59:59.999999999,5,7071360.0,67449408.5128212,-0.0043746288996229276,-0.0027646766743626094,0.008487361008096644,0.012264871691736678,0.0008840800717066726
17,The AES Corporation,AES,2017-05-01 00:00:00.000000000,2017-05-07 23:59:59.999999999,5,4681460.0,44145868.189086914,-0.013823383371813047,0.0001768160143413345,0.008881873506019352,0.01209255270039945,0.0008833994938187983
18,The AES Corporation,AES,2017-05-08 00:00:00.000000000,2017-05-14 23:59:59.999999999,5,6124840.0,58696199.597206116,0.0008840800717066726,0.00035365211228266237,0.00983515514125454,0.03566378784956885,-0.011473957002533168
19,The AES Corporation,AES,2017-05-15 00:00:00.000000000,2017-05-21 23:59:59.999999999,5,4934320.0,46680974.277668,0.001768260561413312,-0.003508721942413575,0.008254918573459311,0.010153237058553161,0.052678699904142555
20,The AES Corporation,AES,2017-05-22 00:00:00.000000000,2017-05-28 23:59:59.999999999,5,5161140.0,50353837.823200226,-0.017543609712067875,0.007570423855317071,0.019307923855558726,0.07980340347490206,0.010178103076858314
21,The AES Corporation,AES,2017-05-29 00:00:00.000000000,2017-06-04 23:59:59.999999999,4,4825000.0,47838097.085380554,0.037852119276585355,0.004487191807695885,0.011834222456399784,0.02707608579566735,-0.015953014636676848
22,The AES Corporation,AES,2017-06-05 00:00:00.000000000,2017-06-11 23:59:59.999999999,5,4791380.0,47153216.963214874,0.01794876723078354,0.00017079558445408821,0.012162806173723431,0.036453533674988624,0.017064500799272953
23,The AES Corporation,AES,2017-06-12 00:00:00.000000000,2017-06-18 23:59:59.999999999,5,5222200.0,52142440.2050972,0.0008539779222704411,0.002893563468811952,0.006423851160861435,0.014003238620651264,-0.030200740871943545
