,u,week,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
coefficients,0.9,3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,-0.0,0.2,0.2,0.0,0.0,-0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,-0.0,0.2,0.2,0.0,0.0,-0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
coefficients,0.9,4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
coefficients,0.9,5,0.0,0.0,0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
coefficients,0.9,6,0.0,0.0,0.2,-0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
coefficients,0.9,7,0.0,0.08829435834391001,0.0,0.03583841318066398,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010946454548427107,0.0,0.0,0.2,0.0,0.06492077392699887,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.00501401519815185
coefficients,0.9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.19561327180729754,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.026836591856813113,0.0,0.0,0.07955734052378606,0.0,0.07921006038185409,0.018782735430249126,0.0,0.0,0.0,0.0,0.0,0.0,0.016772645872060555
coefficients,0.9,9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03678347090550273,0.03988317955828974,0.058283340974623454,0.008306297218810176,0.011425749329878323,0.2,0.0,0.0,0.0,0.2,0.017857008782394334,0.0,0.0116663541340291,0.0,0.0,0.0,0.0,0.014377372960020736
coefficients,0.9,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049068306512339684,0.0,0.03230093832503483,0.03972247058572423,0.06981162608349989,0.009488776641949356,0.026359247194797455,0.2,0.0,0.0,0.0,0.2,0.029120022676712525,0.0,0.04069548373598921,0.10343312824395266,0.0,0.0,0.0,0.01832088763001448
coefficients,0.9,11,0.016601655844332274,0.0,0.0,0.0,0.0,0.0,0.0,0.006726896488198372,0.0,0.004762724605016381,0.02203523331776489,0.00553160433081824,0.0,0.0,0.2,0.07805582627983781,0.007133882090585577,0.01515173580379787,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.01322098033514057,0.018528934752484853,0.0,0.0,0.012250526152023093,0.00800958443372454
coefficients,0.9,12,0.00767007051925418,0.0,0.0025433207528270207,0.0,0.0,0.0,0.0,0.004794812960382285,0.0028408801369622914,0.002039217411409883,0.0,0.0024698562331358083,0.055488876134691466,0.0,0.2,0.09508384536049105,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0043444197059501295,0.009964097895448481,0.0,0.0,0.004154280955471089,0.00860632193397626,0.003736854987514321
coefficients,0.9,13,0.0009791208224687908,0.0,0.0007416668423420142,0.0,0.0,0.0,0.0,0.001093508721854466,0.0007381402322858898,0.0005138009534236014,0.0,0.0,0.16888411629917632,0.2,0.019087445929386448,0.0,0.0,0.0027299993423765385,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.004134094755585715,0.0,0.0,0.0010981061011002364,0.2,0.0007566994911908819
coefficients,0.9,14,0.043948747044895306,0.0,0.0,0.0,0.0,0.0,0.05474972418956359,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13203549520208296,0.0,0.0,0.04025327848620111,0.2,0.0,0.2,0.06410372613344842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490902894380854,0.018264696247814356
