,name,stock,start_time,end_time,days,成交量均值,成交金额均值,上周涨跌幅,涨跌幅均值,股价波动程度,开收盘价方差,未来一周的收益率
0,"Darden Restaurants, Inc.",DRI,2017-01-02 00:00:00.000000000,2017-01-08 23:59:59.999999999,4,2032925.0,126743691.83044434,inf,0.00016761060508209443,0.0017126865375019524,0.1646949096423999,0.025436358723617908
1,"Darden Restaurants, Inc.",DRI,2017-01-09 00:00:00.000000000,2017-01-15 23:59:59.999999999,5,1796040.0,113911689.89715576,0.0006704424203283777,0.005058664429791046,0.012271473280601821,1.2405025688182252,0.0009541824100197749
2,"Darden Restaurants, Inc.",DRI,2017-01-16 00:00:00.000000000,2017-01-22 23:59:59.999999999,4,1137050.0,72303765.0223732,0.02529332214895523,0.00192093964996725,0.005003832109813215,0.14179847897933823,0.001633875250797704
3,"Darden Restaurants, Inc.",DRI,2017-01-23 00:00:00.000000000,2017-01-29 23:59:59.999999999,5,1171940.0,74966096.60842896,0.007683758599869,0.0015342499089670226,0.003635728797998287,0.13650805847991232,-0.023654153458783366
4,"Darden Restaurants, Inc.",DRI,2017-01-30 00:00:00.000000000,2017-02-05 23:59:59.999999999,5,1512140.0,95334820.05470276,0.007671249544835113,-0.005418606977536477,0.013189008402809383,1.1827572261214045,0.062099663823267086
5,"Darden Restaurants, Inc.",DRI,2017-02-06 00:00:00.000000000,2017-02-12 23:59:59.999999999,5,1543600.0,99248606.44317627,-0.027093034887682388,0.010922130149881906,0.025221430714571495,4.355547718130503,0.005899432656756649
6,"Darden Restaurants, Inc.",DRI,2017-02-13 00:00:00.000000000,2017-02-19 23:59:59.999999999,5,1092500.0,72441637.62298584,0.05461065074940953,0.0017087144158875762,0.005233918616096216,0.2328772688902422,-0.016551498014459556
7,"Darden Restaurants, Inc.",DRI,2017-02-20 00:00:00.000000000,2017-02-26 23:59:59.999999999,4,1247575.0,82323383.17260742,0.008543572079437881,-0.004041673833261267,0.00827539694963703,0.6125732266331871,-0.004638192002459153
8,"Darden Restaurants, Inc.",DRI,2017-02-27 00:00:00.000000000,2017-03-05 23:59:59.999999999,5,1141020.0,74411251.26144409,-0.01616669533304507,0.0015564077026090886,0.004938921665224338,0.21937388405100264,-0.012648242272076868
9,"Darden Restaurants, Inc.",DRI,2017-03-06 00:00:00.000000000,2017-03-12 23:59:59.999999999,5,1320900.0,85859531.44622803,0.007782038513045443,-0.0013926538238040957,0.006043849077018516,0.1968642156295331,0.03371131056650282
10,"Darden Restaurants, Inc.",DRI,2017-03-13 00:00:00.000000000,2017-03-19 23:59:59.999999999,5,1477340.0,97141999.43862915,-0.006963269119020479,0.005936947291037773,0.012045537543743632,1.0193117082742262,0.0006520144343609094
11,"Darden Restaurants, Inc.",DRI,2017-03-20 00:00:00.000000000,2017-03-26 23:59:59.999999999,5,1229580.0,82201617.21038818,0.029684736455188862,-0.00039025926905653834,0.002161104864132255,0.062125589529250805,0.09073105245764382
12,"Darden Restaurants, Inc.",DRI,2017-03-27 00:00:00.000000000,2017-04-02 23:59:59.999999999,5,4450260.0,317657046.1128235,-0.0019512963452826917,0.021407715858789846,0.04067736462613525,14.541465262066533,-0.003184498651636975
13,"Darden Restaurants, Inc.",DRI,2017-04-03 00:00:00.000000000,2017-04-09 23:59:59.999999999,5,1796760.0,130675874.58908081,0.10703857929394922,0.0004651823320406806,0.005703758921648721,0.3012979444817645,-0.010502391251490757
14,"Darden Restaurants, Inc.",DRI,2017-04-10 00:00:00.000000000,2017-04-16 23:59:59.999999999,4,1156650.0,83705819.58522797,0.002325911660203403,-0.0022068213251154067,0.005006554969813848,0.19212599947993744,0.02671706380417719
15,"Darden Restaurants, Inc.",DRI,2017-04-17 00:00:00.000000000,2017-04-23 23:59:59.999999999,5,1099680.0,80405666.88735962,-0.008827285300461627,0.0036785366963499,0.008776832102247022,0.7640627878452909,0.012238759185995974
16,"Darden Restaurants, Inc.",DRI,2017-04-24 00:00:00.000000000,2017-04-30 23:59:59.999999999,5,2019120.0,151588796.0772705,0.0183926834817495,2.3493096604634675e-05,0.0048108612701670906,0.3392119535657412,0.025120158181888747
17,"Darden Restaurants, Inc.",DRI,2017-05-01 00:00:00.000000000,2017-05-07 23:59:59.999999999,5,1045980.0,79792046.04095459,0.00011746548302317338,0.003970583110110936,0.008647935682695064,0.9443892786017212,0.011221834576074764
18,"Darden Restaurants, Inc.",DRI,2017-05-08 00:00:00.000000000,2017-05-14 23:59:59.999999999,5,1024940.0,78950026.70349121,0.019852915550554677,0.0028249222060315205,0.0062883948458138305,0.4079912483319825,-0.0152870179216371
19,"Darden Restaurants, Inc.",DRI,2017-05-15 00:00:00.000000000,2017-05-21 23:59:59.999999999,5,1375340.0,104344525.59738159,0.014124611030157603,-0.0032579283141993577,0.012808971790527724,2.1924225438513267,0.011384641829418873
20,"Darden Restaurants, Inc.",DRI,2017-05-22 00:00:00.000000000,2017-05-28 23:59:59.999999999,5,895880.0,68702398.2446289,-0.01628964157099679,0.0012586230942883228,0.006735837328228655,0.4639950062638405,0.03808980559785503
21,"Darden Restaurants, Inc.",DRI,2017-05-29 00:00:00.000000000,2017-06-04 23:59:59.999999999,4,1311300.0,102895675.57964325,0.006293115471441614,0.01088695871130232,0.018191492144621436,3.240770072249579,0.00898126641907869
22,"Darden Restaurants, Inc.",DRI,2017-06-05 00:00:00.000000000,2017-06-11 23:59:59.999999999,5,1213500.0,97856608.38775635,0.04354783484520928,0.000653408477140179,0.0013937225412330944,0.17661569028260876,-0.030612063710584888
23,"Darden Restaurants, Inc.",DRI,2017-06-12 00:00:00.000000000,2017-06-18 23:59:59.999999999,5,1736080.0,137291657.11898804,0.0032670423857008952,-0.005742842904548907,0.011137876193646389,1.6034440682869633,-0.006382822626005723
24,"Darden Restaurants, Inc.",DRI,2017-06-19 00:00:00.000000000,2017-06-25 23:59:59.999999999,5,1235700.0,96482120.78659058,-0.028714214522744533,-0.004063112084827026,0.009959795789575152,0.9165110217865995,0.01927167039447428
25,"Darden Restaurants, Inc.",DRI,2017-06-26 00:00:00.000000000,2017-07-02 23:59:59.999999999,5,3107880.0,249596029.13406372,-0.02031556042413513,0.0007992822377507283,0.01153775694855105,2.4833997907584546,0.004032645592715109
26,"Darden Restaurants, Inc.",DRI,2017-07-03 00:00:00.000000000,2017-07-09 23:59:59.999999999,4,1305700.0,103634153.67870331,0.003996411188753641,-0.0014651212832942169,0.005992292594372588,0.4550595437768542,-0.013529907250294468
27,"Darden Restaurants, Inc.",DRI,2017-07-10 00:00:00.000000000,2017-07-16 23:59:59.999999999,5,1276980.0,100509791.83746338,-0.0058604851331768675,-0.0006722684194731901,0.004415106039649534,0.2985449099831063,-0.0030353429505301263
28,"Darden Restaurants, Inc.",DRI,2017-07-17 00:00:00.000000000,2017-07-23 23:59:59.999999999,5,941520.0,74283390.08392334,-0.00336134209736595,-0.0021860064520020806,0.005450288293302998,0.29591753272515,-0.05446551859695423
29,"Darden Restaurants, Inc.",DRI,2017-07-24 00:00:00.000000000,2017-07-30 23:59:59.999999999,5,2231240.0,168013665.50354004,-0.010930032260010403,-0.00641810546140449,0.01540743331733541,3.827528931320337,-0.008348200108685281
30,"Darden Restaurants, Inc.",DRI,2017-07-31 00:00:00.000000000,2017-08-06 23:59:59.999999999,5,1440560.0,106292418.02612305,-0.03209052730702245,-0.0017405470246505221,0.013236166248485233,1.686010420282731,0.002285000954897857
31,"Darden Restaurants, Inc.",DRI,2017-08-07 00:00:00.000000000,2017-08-13 23:59:59.999999999,5,1867800.0,135607612.83950806,-0.008702735123252611,-0.0010265861852910918,0.0124781945486761,1.6514072865116762,0.007799248957371908
32,"Darden Restaurants, Inc.",DRI,2017-08-14 00:00:00.000000000,2017-08-20 23:59:59.999999999,5,1580220.0,116828632.72262573,-0.005132930926455459,0.0029969612962017873,0.007748703660986768,0.4796825790403636,-0.0036911771679661
33,"Darden Restaurants, Inc.",DRI,2017-08-21 00:00:00.000000000,2017-08-27 23:59:59.999999999,5,1204240.0,89107088.84597778,0.014984806481008937,-0.0019643252204473026,0.013191461889957866,1.4503379823225435,-0.02103205585806109
34,"Darden Restaurants, Inc.",DRI,2017-08-28 00:00:00.000000000,2017-09-03 23:59:59.999999999,5,1736100.0,127189162.16339111,-0.009821626102236513,-0.006883548973575801,0.014077973624229788,1.580501161184615,-0.04113797290823947
35,"Darden Restaurants, Inc.",DRI,2017-09-04 00:00:00.000000000,2017-09-10 23:59:59.999999999,4,2576525.0,178587236.99913025,-0.034417744867879005,-0.008129116648264038,0.02202046260760484,6.369101164236973,0.06760031519052
36,"Darden Restaurants, Inc.",DRI,2017-09-11 00:00:00.000000000,2017-09-17 23:59:59.999999999,5,2109880.0,153558941.0977173,-0.032516466593056154,0.010333565201562835,0.02164511173504214,5.331482765754094,-0.01168598516294978
37,"Darden Restaurants, Inc.",DRI,2017-09-18 00:00:00.000000000,2017-09-24 23:59:59.999999999,5,1858340.0,136932682.99240112,0.05166782600781417,-0.0035321073907288838,0.007236146454438079,0.5068080076652928,-0.04946931635812846
38,"Darden Restaurants, Inc.",DRI,2017-09-25 00:00:00.000000000,2017-10-01 23:59:59.999999999,5,3222260.0,225114830.78582764,-0.017660536953644418,-0.010488367965276194,0.026199949142963457,5.664989118368668,0.034195101809390276
39,"Darden Restaurants, Inc.",DRI,2017-10-02 00:00:00.000000000,2017-10-08 23:59:59.999999999,5,1607940.0,113736314.75662231,-0.05244183982638097,0.005820062341441344,0.011021058016573267,0.9191940116617427,-0.01744420637609603
40,"Darden Restaurants, Inc.",DRI,2017-10-09 00:00:00.000000000,2017-10-15 23:59:59.999999999,5,1525460.0,107793164.61303711,0.02910031170720672,-0.0008026101113867958,0.002597111571444347,0.46489576824792944,0.04218091395397906
41,"Darden Restaurants, Inc.",DRI,2017-10-16 00:00:00.000000000,2017-10-22 23:59:59.999999999,5,1840000.0,133901058.69613647,-0.004013050556933979,0.006408975943628885,0.011539568843612976,2.377339956631964,0.006765361193281758
42,"Darden Restaurants, Inc.",DRI,2017-10-23 00:00:00.000000000,2017-10-29 23:59:59.999999999,5,1415220.0,103936781.01760864,0.032044879718144424,0.00238002080688886,0.006784950231689223,0.40667095729387104,-0.012600337141848503
43,"Darden Restaurants, Inc.",DRI,2017-10-30 00:00:00.000000000,2017-11-05 23:59:59.999999999,5,1114860.0,81641706.6633606,0.0119001040344443,-0.0011840443560976947,0.004272572846661974,0.41759416308203445,0.004375560657123746
44,"Darden Restaurants, Inc.",DRI,2017-11-06 00:00:00.000000000,2017-11-12 23:59:59.999999999,5,1152280.0,84215805.81619263,-0.005920221780488474,0.0005825931898407465,0.004493577761858216,0.1933068812662746,0.002056895443516589
45,"Darden Restaurants, Inc.",DRI,2017-11-13 00:00:00.000000000,2017-11-19 23:59:59.999999999,5,1336060.0,98169500.45059204,0.0029129659492037325,-7.242957775625584e-05,0.004882541618099761,0.2320874159562353,-0.0310350003001741
46,"Darden Restaurants, Inc.",DRI,2017-11-20 00:00:00.000000000,2017-11-26 23:59:59.999999999,4,1621250.0,116313550.57201385,-0.0003621478887812792,-0.0062280249927216536,0.013865841138857473,3.0289377842982863,0.05982077780599107
47,"Darden Restaurants, Inc.",DRI,2017-11-27 00:00:00.000000000,2017-12-03 23:59:59.999999999,5,1412620.0,105354616.49353027,-0.024912099970886614,0.011858511790168096,0.02343865353834452,7.048566871855982,0.016110107370813583
48,"Darden Restaurants, Inc.",DRI,2017-12-04 00:00:00.000000000,2017-12-10 23:59:59.999999999,5,1800600.0,137712652.88391113,0.05929255895084048,0.0008134282289774071,0.005409384858293918,0.3863735231937867,0.023145489604909485
